Client_ID,Name,Gender,Age,City,Length_at_Residence,Education
617,L L Phillips,M,50,Saskatoon,0,3
618,J H Snyder,M,34,Saskatoon,11,4
619,T C Mcguire,F,20,Saskatoon,5,0
620,K R Stafford,F,30,Saskatoon,13,1
621,A W Lawson,M,32,Saskatoon,16,3
622,L M Todd,M,27,Regina,27,4
623,L T Mcbride,F,32,North Battleford,6,2
624,W M Bond,M,40,Saskatoon,1,3
625,W S Wall,M,42,Regina,9,3
626,J E Anderson,M,27,Saskatoon,11,3
627,A K Padilla,M,36,Saskatoon,32,3
628,W S Ellison,M,50,Regina,25,2
629,C H Salazar,M,24,Regina,4,1
630,W M Campos,M,26,Regina,1,1
631,S F Wilkins,F,52,Saskatoon,12,3
632,E C Berry,M,36,Moose Jaw,9,1
633,S A Harrington,F,50,Regina,21,2
634,J M Elliott,F,26,,0,1
635,E J Boone,F,41,Saskatoon,17,3
636,J A Sweeney,F,32,Regina,7,2
637,R R Gonzales,F,26,Saskatoon,24,3
638,P S Campbell,F,51,Moose Jaw,1,3
639,A B Christian,F,52,Saskatoon,36,3
640,Z G Hill,F,23,Saskatoon,10,3
641,W J Mcdaniel,M,53,Regina,15,1
642,L L Dawson,F,51,Saskatoon,1,3
643,D M Monroe,F,29,North Battleford,6,4
644,C R Vasquez,F,35,Moose Jaw,15,1
645,E R Whitehead,F,19,Regina,8,2
646,H E Hoover,F,47,Saskatoon,3,3
647,G W Reyes,F,44,Regina,12,3
648,P S Jensen,F,39,Regina,23,3
649,R B Curtis,M,51,Saskatoon,7,2
650,V C Watts,F,26,Saskatoon,5,1
651,P C Harrington,F,23,Regina,11,2
652,C J Conner,M,20,Saskatoon,9,3
653,E C Moss,F,44,North Battleford,16,
654,C E Owen,M,19,Regina,10,2
655,K M Day,M,51,Saskatoon,14,2
656,F E Beard,F,33,Saskatoon,4,2
657,G T Lyons,M,23,Saskatoon,12,1
658,S G Becker,F,33,Saskatoon,23,2
659,R F Dennis,M,27,Regina,14,2
660,C E Mason,F,48,Regina,11,2
661,W C Garrett,F,20,Saskatoon,20,2
662,M T Griffith,F,46,Regina,11,2
663,S J Ramsey,F,37,Saskatoon,11,3
664,W D Mccoy,M,19,Regina,13,3
665,C L Carroll,F,37,Saskatoon,18,4
666,C W Morris,F,41,Moose Jaw,4,3
667,M M Cameron,M,47,North Battleford,9,2
668,J P Walton,F,29,Regina,5,3
669,N F French,M,55,North Battleford,10,1
670,A D Shelton,M,37,Regina,26,2
671,R J Rojas,M,40,North Battleford,10,0
672,C C Mosley,F,38,Regina,16,4
673,W T Mendoza,F,46,Regina,26,0
674,S G Nash,M,30,Moose Jaw,14,3
675,K M Gomez,F,28,Regina,11,3
676,C M Morris,F,44,Saskatoon,9,4
677,R A Haynes,M,30,Regina,3,0
678,F R Gibson,F,39,Moose Jaw,13,3
679,I J Pitts,M,49,Moose Jaw,16,1
680,F A Roman,M,45,Regina,21,2
681,R F Hernandez,F,46,Saskatoon,14,4
682,M S Salazar,M,26,Saskatoon,0,0
683,E P Fuller,F,22,North Battleford,22,1
684,M A Harmon,M,29,Regina,13,1
685,B M Gilmore,F,31,Moose Jaw,10,2
686,W M Gibson,M,41,Saskatoon,10,3
687,R E Wright,M,54,Saskatoon,3,2
688,A A Weiss,F,28,Saskatoon,0,1
689,A S Francis,F,40,Saskatoon,8,2
690,F E Jackson,F,28,Saskatoon,10,2
691,E E Hancock,M,43,North Battleford,29,1
692,K T Lester,M,46,Saskatoon,18,3
693,A J Webb,M,53,Saskatoon,4,1
694,L P Shelton,M,55,Regina,0,0
695,D E Leonard,F,26,Saskatoon,14,1
696,B B Chapman,M,36,Regina,26,0
697,M H Ramos,M,19,Regina,5,1
698,L N Alvarado,M,22,Saskatoon,5,2
699,N A Knight,F,26,Moose Jaw,18,2
700,B G Thomas,F,50,Saskatoon,8,3
701,E J Bryan,F,52,Regina,6,4
702,A I Rich,F,24,Moose Jaw,8,0
703,U J Chapman,M,54,Regina,54,2
704,J L Reynolds,F,50,Regina,22,1
705,A E Watson,M,24,Regina,1,1
706,K R Waters,M,26,Saskatoon,4,2
707,A K Goodwin,M,40,Regina,10,2
708,A F Maynard,F,33,Regina,7,2
709,R M Wyatt,F,43,Regina,12,3
710,A K Hale,M,26,Regina,13,3
711,C F Castillo,F,31,North Battleford,14,1
712,L A Curry,M,24,Regina,7,3
713,L R Lowery,M,39,Regina,5,2
714,M D Atkins,F,19,North Battleford,4,3
715,A A Schneider,M,25,Regina,5,2
716,H P Henderson,M,36,Saskatoon,17,3
717,J C Parrish,M,27,Saskatoon,27,0
718,M J Hale,F,23,North Battleford,8,2
719,D D Hunt,F,33,Regina,6,
720,W K Richards,F,27,Saskatoon,27,1
721,J D Horn,M,49,Regina,11,3
722,D S Dorsey,M,47,Saskatoon,1,1
723,A R Joseph,F,53,Regina,28,2
724,P D Barber,M,48,North Battleford,29,0
725,S L Austin,F,55,Regina,9,2
726,E E Luna,F,19,Regina,5,3
727,A F Contreras,M,24,Moose Jaw,15,1
728,R S Mathews,M,38,Saskatoon,13,2
729,K J Lawson,F,46,Saskatoon,16,1
730,J A Hess,M,40,North Battleford,3,3
731,J A Wood,M,45,Regina,45,1
732,M A Cohen,F,42,Regina,12,3
733,M S Gallagher,M,53,Regina,10,1
734,S A Small,M,42,North Battleford,5,1
735,L C Wade,M,29,Saskatoon,29,3
736,K H Stevenson,F,34,Saskatoon,3,1
737,S P Perry,M,24,Saskatoon,8,2
738,E W Dickerson,F,45,North Battleford,28,0
739,J M Curtis,F,27,Saskatoon,14,2
740,A G Cohen,F,26,North Battleford,20,1
741,E P Gross,M,47,Moose Jaw,11,1
742,H C Hurst,F,31,Regina,5,2
743,I M Tate,F,40,Saskatoon,12,1
744,K E Blair,F,19,Moose Jaw,19,0
745,E M Beck,M,24,Saskatoon,12,3
746,L L Reed,M,25,Moose Jaw,3,1
747,A I Hopkins,F,55,Regina,34,2
748,M D Bullock,M,40,Saskatoon,3,0
749,A E Trujillo,F,22,Moose Jaw,12,1
750,A N Charles,M,40,North Battleford,20,1
751,A L Booker,F,34,Saskatoon,18,1
752,J A Munoz,M,46,Regina,11,2
753,C A Grant,F,54,Regina,25,1
754,J A Fletcher,M,52,Regina,6,4
755,S J Sparks,M,56,Regina,22,2
756,J J Wall,M,37,Moose Jaw,18,1
757,L I Freeman,M,49,Moose Jaw,26,1
758,E V Newton,F,36,Regina,7,1
759,E T Luna,F,21,Moose Jaw,21,1
760,F A Osborne,M,37,Saskatoon,26,1
761,E L Steele,M,52,Saskatoon,14,3
762,S K Wilcox,M,36,Regina,7,2
763,A D Carter,M,25,Saskatoon,23,1
764,M A Hawkins,F,39,Regina,15,2
765,A M Cohen,M,24,Regina,16,2
766,K C Freeman,M,40,Regina,3,3
767,Z J Lucas,M,51,Regina,21,2
768,F A Edwards,F,23,Saskatoon,16,2
769,M P Ayala,F,46,Saskatoon,4,3
770,D A Lucas,F,38,Regina,21,1
771,P A Richards,F,51,Regina,6,2
772,M M Parsons,M,50,Regina,5,2
773,A L Terry,M,30,Saskatoon,25,3
774,A I Mcguire,M,34,Saskatoon,34,2
775,L F Pena,F,31,Saskatoon,9,3
776,M R Watts,F,51,Saskatoon,29,4
777,P J Stephens,F,24,Saskatoon,11,1
778,K P Rodriguez,F,25,Regina,16,3
779,L R Bates,M,47,Regina,8,3
780,J J Patel,F,22,Moose Jaw,6,3
781,F C Palmer,M,52,Saskatoon,5,1
782,E C Rogers,F,24,Moose Jaw,8,3
783,R L Turner,F,49,Saskatoon,17,2
784,E N Goodman,F,24,Saskatoon,8,1
785,Z L Robertson,F,35,North Battleford,31,1
786,K S Lewis,M,22,Saskatoon,10,1
787,R F Meyer,M,41,Regina,5,2
788,J S Nguyen,F,52,Moose Jaw,15,1
789,L M Kramer,M,40,North Battleford,6,2
790,L E Payne,F,23,Saskatoon,12,0
791,P P Bullock,M,29,Moose Jaw,29,2
792,I J Carlson,F,50,Regina,21,3
793,L M Barton,M,20,Regina,2,4
794,H F Scott,M,54,Moose Jaw,15,3
795,B T Morales,M,24,Regina,20,0
796,E D Harrison,F,24,Regina,11,2
797,A V Gutierrez,M,48,North Battleford,22,2
798,L O Parker,F,37,Saskatoon,22,3
799,K A Pierce,F,49,Saskatoon,6,3
800,J V Skinner,F,26,Regina,21,1
801,N A Decker,M,56,Saskatoon,31,1
802,P M Strickland,F,23,Saskatoon,7,2
803,R E Parks,F,18,Saskatoon,13,2
804,D C Lee,F,32,Regina,10,0
805,L E Bullock,M,22,Moose Jaw,7,1
806,O A Conway,M,41,Regina,4,3
807,A B Harrington,M,22,Saskatoon,9,2
808,J S Miles,F,47,Saskatoon,8,1
809,F L Mcdonald,F,42,North Battleford,12,3
810,G L Bass,F,24,Saskatoon,13,3
811,W A Guerrero,F,48,Saskatoon,22,1
812,J J Maxwell,M,27,Saskatoon,1,2
813,E D Rojas,F,52,Saskatoon,8,2
814,N A Lindsey,M,28,Saskatoon,0,1
815,V M Preston,M,32,North Battleford,15,1
816,J H Hampton,M,43,North Battleford,23,1
817,T T Farrell,M,34,,18,2
818,T A Norman,F,24,Regina,23,4
819,J T Robbins,F,21,North Battleford,12,2
820,H C Ball,M,33,North Battleford,21,3
821,A L Young,F,32,Regina,15,2
822,J L Thornton,M,22,Saskatoon,22,2
823,J N Collins,F,51,Saskatoon,14,3
824,F C Johns,F,23,Regina,5,3
825,L F Swanson,M,22,Regina,11,2
826,C R Griffith,F,53,Regina,15,0
827,E C Crawford,M,24,Moose Jaw,3,3
828,E M Tyler,M,31,Saskatoon,7,2
829,A E Lloyd,M,41,Moose Jaw,41,1
830,B H Sullivan,M,43,Saskatoon,7,2
831,C M Sharp,M,37,Saskatoon,27,3
832,A K Valdez,M,36,Regina,0,3
833,R L Deleon,M,43,North Battleford,16,2
834,L W Brady,M,26,Regina,22,0
835,E F Quinn,M,47,Regina,10,8
836,K A Wood,M,39,Saskatoon,21,4
837,J M Ferguson,F,18,Regina,3,1
838,J L Edwards,M,39,Regina,20,4
839,N I Maynard,M,37,Saskatoon,9,3
840,B J Alvarado,F,38,Moose Jaw,9,2
841,J J Cummings,M,35,Moose Jaw,16,4
842,V S Cortez,F,36,Saskatoon,11,4
843,S W Harmon,F,50,Regina,7,3
844,M S Sherman,F,56,Saskatoon,13,3
845,Z V Moore,F,21,Saskatoon,15,4
846,M A Briggs,F,25,Moose Jaw,11,2
847,M D Wilcox,M,33,Regina,13,2
848,L K Conley,M,42,North Battleford,30,2
849,E A Garza,F,27,Regina,23,2
850,S H Dorsey,F,34,Moose Jaw,5,1
851,A A Jefferson,M,20,Regina,20,2
852,W J Bullock,M,36,Moose Jaw,36,1
853,A A Merritt,F,49,Saskatoon,27,1
854,F M Parker,M,19,North Battleford,15,2
855,D L Monroe,F,52,North Battleford,6,2
856,V S Atkins,M,40,Saskatoon,29,2
857,A B Kelley,M,45,Regina,12,3
858,L R Conway,F,19,Saskatoon,4,2
859,M H Wood,M,43,Regina,6,4
860,C C Saunders,M,27,Regina,18,0
861,R A Snyder,M,26,Saskatoon,6,2
862,A L Rice,M,36,Saskatoon,20,2
863,L M Wong,F,44,Regina,13,2
864,J P Green,F,24,Moose Jaw,13,1
865,W A Bridges,F,46,Moose Jaw,6,4
866,D B Monroe,M,43,Regina,4,1
867,V J Sullivan,F,34,Saskatoon,14,2
868,D M Munoz,M,19,Saskatoon,5,3
869,E I Montoya,M,42,North Battleford,12,1
870,H J Sloan,F,34,North Battleford,14,2
871,B L Perry,M,26,North Battleford,5,1
872,C R Richards,F,37,Saskatoon,13,2
873,K A Gates,M,32,Regina,11,1
874,T G Graves,M,51,Saskatoon,5,2
875,R W Vega,M,44,Regina,7,0
876,E E Strickland,M,19,Regina,5,2
877,B T Watts,F,46,Regina,7,4
878,E F Thornton,M,55,Saskatoon,7,1
879,K C Munoz,M,29,North Battleford,5,2
880,L J Bryan,M,51,North Battleford,21,0
881,O A Goodman,F,54,Moose Jaw,0,3
882,K K Aguilar,M,21,Saskatoon,13,1
883,L P Norris,F,37,North Battleford,8,3
884,J C Navarro,M,39,Moose Jaw,27,2
885,J F Ortiz,M,42,Regina,9,2
886,H H Baldwin,M,21,Saskatoon,15,1
887,A W Miranda,M,26,North Battleford,25,3
888,C E Guzman,M,24,Regina,6,2
889,V L Watts,F,55,Regina,6,4
890,N P Howell,F,32,Saskatoon,1,1
891,S E Mccoy,M,21,Regina,20,1
892,P D Crawford,F,28,Regina,20,4
893,B M Flores,M,53,Moose Jaw,2,1
894,H J Glass,F,25,Saskatoon,20,1
895,L O Curry,F,53,Saskatoon,3,2
896,S S Higgins,F,56,Saskatoon,3,1
897,J O Sawyer,F,53,Regina,25,2
898,R J Lindsey,F,25,Regina,5,3
899,L E Sherman,M,46,Regina,24,1
900,A L Clayton,M,44,Regina,13,2
901,L E Jimenez,M,49,Regina,12,3
902,D E Boone,M,37,Saskatoon,8,1
903,C A Greer,M,50,Moose Jaw,5,3
904,L J Chapman,F,56,Saskatoon,10,1
905,H J Diaz,F,27,Regina,5,2
906,L W Quinn,F,41,Saskatoon,6,1
907,P R Foster,M,21,North Battleford,8,2
908,A N Rhodes,F,50,Saskatoon,10,1
909,C M Roberson,F,32,Saskatoon,1,4
910,D E Huffman,M,20,Regina,5,2
911,A D Newman,F,53,Saskatoon,20,2
912,J L Hubbard,M,51,Regina,7,3
913,R A Rojas,M,34,Saskatoon,7,
914,F A Mcclure,F,42,Saskatoon,29,2
915,C W Quinn,F,28,Regina,0,1
916,M S Oneal,F,42,Saskatoon,10,1
917,L H Roberts,F,36,Saskatoon,13,3
918,K D Armstrong,M,53,Regina,7,3
919,A I Kemp,F,25,Regina,20,2
920,G A Soto,F,45,Regina,14,1
921,R A Patel,M,40,Saskatoon,18,2
922,P M Soto,F,28,Regina,8,3
923,R L Carey,F,51,Moose Jaw,4,2
924,K T Harper,M,25,Saskatoon,17,8
925,E I Lee,M,51,Saskatoon,6,2
926,B L Stafford,F,33,Saskatoon,2,4
927,C A Parsons,F,24,Regina,16,1
928,R H Hartman,F,28,Saskatoon,20,1
929,C M Goodwin,M,48,North Battleford,12,1
930,B J Fuller,F,29,Regina,14,3
931,E S Preston,F,41,Moose Jaw,0,1
932,P A Mcdowell,F,30,Saskatoon,5,0
933,L F Murray,F,41,Regina,17,1
934,R B Buchanan,F,37,Regina,6,1
935,H F Jensen,M,31,Saskatoon,6,2
936,R D Potter,M,50,North Battleford,45,0
937,A L Martin,M,22,Moose Jaw,7,1
938,C L Knight,M,22,Saskatoon,5,4
939,H L Miles,F,26,Regina,26,3
940,C A Keller,M,30,North Battleford,6,3
941,A T Hurst,M,27,Saskatoon,12,3
942,C H Hobbs,M,31,Saskatoon,28,2
943,D A Conner,F,23,Regina,13,2
944,A C Summers,M,22,Saskatoon,12,0
945,A M Merritt,F,55,Regina,0,1
946,F E Lang,F,51,Moose Jaw,5,
947,C V Yates,F,25,Saskatoon,17,2
948,A M Schneider,F,23,Regina,20,3
949,P R Baxter,F,40,North Battleford,22,2
950,G N Mcdonald,F,40,Moose Jaw,3,3
951,E R Mckenzie,F,19,Saskatoon,19,1
952,E C Mccoy,F,35,Saskatoon,13,3
953,R J Morton,F,50,Saskatoon,11,0
954,G M Bowers,F,45,Moose Jaw,9,3
955,P F Garza,F,42,Saskatoon,14,1
956,J J Moran,M,24,North Battleford,14,2
957,D S Nichols,F,49,Saskatoon,8,2
958,I S Holt,F,49,Regina,15,2
959,D E Graham,M,21,,2,3
960,A D Andrews,F,21,Moose Jaw,0,2
961,N L Shelton,M,38,North Battleford,18,2
962,B E Clarke,F,52,Saskatoon,6,2
963,I T Conway,M,54,Moose Jaw,2,1
964,A E Poole,M,40,,13,3
965,J T Roman,F,38,Saskatoon,12,3
966,A C Savage,F,48,Moose Jaw,17,1
967,P V Nixon,M,38,Regina,6,1
968,P J Duncan,F,20,Regina,7,4
969,D E Andrews,F,49,,21,4
970,C K Ortiz,F,51,Saskatoon,0,4
971,E I Anthony,F,52,North Battleford,15,2
972,I J Burke,M,48,Saskatoon,5,1
973,A M Williams,M,35,Saskatoon,0,2
974,L A Waters,F,28,Saskatoon,7,4
975,K J Dorsey,M,21,Saskatoon,16,1
976,Z A Mcclure,M,26,Saskatoon,2,2
977,M L Beard,M,39,Saskatoon,2,2
978,E L Lee,F,18,Saskatoon,18,3
979,E P Clarke,F,53,Saskatoon,7,3
980,H D Walsh,F,28,Regina,18,1
981,R C Baxter,M,39,North Battleford,11,2
982,W J Marsh,M,55,North Battleford,14,3
983,A K Mcbride,M,46,Moose Jaw,26,3
984,S J Nicholson,F,20,Regina,11,3
985,E H Willis,M,43,Regina,0,1
986,J R Sanchez,M,24,Moose Jaw,7,2
987,M P Boone,F,53,Regina,11,1
988,I R Ellison,M,52,Saskatoon,0,1
989,A I Mendoza,F,53,Regina,14,1
990,J E Glover,M,19,Saskatoon,11,1
991,F A Johnston,F,40,Moose Jaw,25,2
992,R E Austin,M,25,Saskatoon,25,4
993,A V Bennett,M,39,Regina,2,1
994,B H Bridges,M,29,Saskatoon,3,3
995,S A Mckenzie,M,48,Regina,7,3
996,C A Gates,F,21,Regina,11,4
997,D B Ross,F,27,Moose Jaw,11,2
998,J V Marks,M,22,Saskatoon,22,1
999,A M Vance,M,52,Moose Jaw,6,1
1000,E C Alexander,M,20,Regina,13,3
1001,H I Martin,F,22,Saskatoon,22,1
1002,M J Howard,F,53,Saskatoon,25,1
1003,G S Deleon,F,33,Regina,4,3
1004,A E Olson,M,53,Saskatoon,6,1
1005,C A Goodman,F,23,Regina,6,3
1006,E A Garcia,F,49,Regina,11,3
1007,K F Christian,F,43,Regina,8,3
1008,A K Wise,F,47,Regina,10,1
1009,E H Wheeler,M,28,Regina,12,3
1010,G B Nash,M,24,Regina,24,4
1011,J R Abbott,F,28,Moose Jaw,0,0
1012,T U Walter,F,40,Saskatoon,33,3
1013,J M Robles,F,39,Saskatoon,12,2
1014,E Z Edwards,F,51,Moose Jaw,8,4
1015,L A Pearson,M,38,Saskatoon,6,2
1016,K E Boyd,F,28,Saskatoon,2,2
1017,R I Shaffer,F,45,North Battleford,16,2
1018,D C Mendez,M,53,North Battleford,18,
1019,L A Rowe,M,40,Saskatoon,12,2
1020,E V Molina,M,33,Regina,4,2
1021,J V Marquez,F,21,Moose Jaw,20,4
1022,J D Henderson,M,38,North Battleford,7,1
1023,O A Vargas,M,22,Regina,8,1
1024,J A Reyes,F,34,Regina,26,2
1025,A K Avila,F,28,Saskatoon,12,1
1026,F W Fisher,M,40,Regina,9,3
1027,J J Rodriquez,F,46,Saskatoon,12,1
1028,R S Mcclure,F,23,Regina,23,2
1029,K V Nixon,M,47,North Battleford,8,2
1030,L C Warner,M,23,Saskatoon,13,1
1031,R S Chase,M,33,Saskatoon,26,2
1032,O E Robbins,M,54,Regina,8,2
1033,A S Bishop,M,37,Regina,29,2
1034,C D Patel,M,45,Regina,10,3
1035,B H Hicks,F,36,Regina,36,1
1036,K M Cortez,F,50,Saskatoon,16,2
1037,W W Small,M,26,Saskatoon,23,4
1038,V A Duncan,F,26,Regina,26,1
1039,A H Terry,F,23,Moose Jaw,12,4
1040,C J Castillo,M,37,,17,2
1041,C R Cox,M,52,Saskatoon,32,3
1042,E H Maxwell,F,33,Moose Jaw,13,2
1043,M J Reese,F,33,Null,0,2
1044,D J Cross,F,37,Regina,24,1
1045,L E Little,M,55,Saskatoon,16,1
1046,K C Douglas,M,40,Saskatoon,6,4
1047,L E Manning,F,50,Regina,21,2
1048,J C Lee,M,32,Moose Jaw,25,2
1049,E C Butler,F,24,Saskatoon,12,3
1050,D J Osborne,M,21,North Battleford,6,3
1051,J L Saunders,F,18,Regina,14,3
1052,F A Simpson,F,53,Saskatoon,7,3
1053,N H Burns,F,56,Saskatoon,8,1
1054,S J Yates,M,21,Moose Jaw,19,1
1055,T L Brady,F,40,Moose Jaw,3,0
1056,H A Cross,M,22,Regina,0,1
1057,A V Roy,F,31,Moose Jaw,10,2
1058,D G Shelton,M,30,Saskatoon,3,1
1059,D K Roberson,M,27,Saskatoon,1,3
1060,S M Clay,M,54,Regina,6,1
1061,M C Hunter,M,29,Regina,29,2
1062,E E Combs,F,34,Regina,3,1
1063,H M Padilla,M,53,Saskatoon,38,1
1064,E C Charles,F,34,Moose Jaw,34,2
1065,E L Thompson,F,31,Saskatoon,13,2
1066,M Z Flowers,M,32,Saskatoon,4,2
1067,H D Padilla,M,31,Regina,12,1
1068,H E Myers,F,50,Saskatoon,4,1
1069,C V Wilkinson,F,21,Moose Jaw,3,2
1070,E P Callahan,M,31,Null,5,2
1071,D B Hansen,F,30,Saskatoon,3,3
1072,C C Trevino,M,48,Saskatoon,21,1
1073,E W Alvarado,F,55,Regina,5,3
1074,A L Ball,F,50,Saskatoon,4,0
1075,A C Fletcher,M,45,Moose Jaw,10,2
1076,C A Zimmerman,F,47,Moose Jaw,8,1
1077,W J Lyons,M,41,Regina,13,0
1078,C A Porter,F,50,Regina,12,1
1079,J K Harmon,M,37,Regina,18,2
1080,R C Neal,M,34,Regina,34,1
1081,C P Burton,M,47,Saskatoon,31,4
1082,G M Murray,F,46,Saskatoon,0,3
1083,M M Ross,F,36,Regina,28,2
1084,J M Dixon,M,32,Moose Jaw,4,1
1085,C J Dickerson,F,30,Saskatoon,8,0
1086,D D Santiago,F,41,Moose Jaw,5,2
1087,C J Briggs,M,33,Moose Jaw,31,1
1088,Z M Mendoza,M,43,Moose Jaw,15,0
1089,D C Hart,M,45,Saskatoon,0,1
1090,P A Gibson,F,36,Moose Jaw,11,2
1091,A S Dalton,F,35,Regina,18,1
1092,B T Parsons,M,19,Moose Jaw,19,1
1093,R C Franklin,F,54,Regina,4,3
1094,K F Hart,F,43,Saskatoon,20,2
1095,I C Paul,F,27,Saskatoon,3,3
1096,V C Shepherd,F,31,Moose Jaw,7,4
1097,L M Page,F,19,Moose Jaw,19,3
1098,A L Armstrong,F,56,Regina,11,0
1099,C J Hammond,F,26,Regina,17,2
1100,T E Christensen,F,53,Saskatoon,28,1
1101,A A Mathis,F,23,North Battleford,8,4
1102,S T Shields,F,48,Saskatoon,11,1
1103,I K Sweeney,M,39,Saskatoon,3,4
1104,E M Robinson,F,51,Saskatoon,18,1
1105,M J Holt,M,28,North Battleford,0,2
1106,K R Rhodes,F,38,Saskatoon,4,3
1107,D M Patterson,F,24,Saskatoon,9,0
1108,T V Fleming,F,35,Saskatoon,27,4
1109,R D Todd,F,30,Regina,24,2
1110,D S Santiago,F,20,North Battleford,19,1
1111,K D Clay,F,40,Regina,0,0
1112,D K Pitts,M,44,Saskatoon,0,1
1113,M S Young,M,42,Regina,2,3
1114,M F Page,F,20,Saskatoon,15,3
1115,V K Garrett,F,34,Regina,10,2
1116,W D Patel,M,25,Saskatoon,16,2
1117,M R Peters,M,50,Regina,6,3
1118,F J Houston,F,41,Saskatoon,20,2
1119,L E Spencer,M,34,Moose Jaw,16,1
1120,M K Daniel,F,24,Saskatoon,24,2
1121,A I Hutchinson,M,29,Moose Jaw,16,4
1122,P M Glass,F,40,Moose Jaw,0,4
1123,R G Green,F,35,Moose Jaw,31,3
1124,J N Leonard,M,29,Saskatoon,16,3
1125,J J Christensen,M,56,Saskatoon,10,2
1126,C E Garner,M,49,Regina,7,4
1127,W S Shepherd,M,53,Regina,11,4
1128,A V Nguyen,M,44,Saskatoon,13,1
1129,E V Beck,M,29,Saskatoon,18,3
1130,H A Watkins,M,26,Regina,3,1
1131,J D Campos,M,24,Regina,24,1
1132,P P Huffman,M,56,North Battleford,25,1
1133,J D Glass,F,56,North Battleford,9,4
1134,J L Warren,M,23,Saskatoon,12,0
1135,K P Bruce,F,49,,17,0
1136,R P Mcguire,M,40,North Battleford,10,2
1137,L L Bush,F,23,Regina,11,3
1138,J F Love,F,49,Saskatoon,13,1
1139,M E Mcbride,F,22,Regina,8,1
1140,F V Copeland,F,20,Saskatoon,16,2
1141,L F Rich,F,25,Regina,10,1
1142,A B Vargas,M,54,Saskatoon,3,1
1143,W B Burke,F,46,Saskatoon,3,2
1144,T P Cross,M,45,Saskatoon,18,2
1145,A C Franklin,F,36,Regina,1,3
1146,S L Roman,F,23,North Battleford,10,2
1147,R F Lambert,M,37,Regina,18,2
1148,L E Francis,M,41,Saskatoon,9,1
1149,C M Frazier,M,23,Regina,22,0
1150,L E Schwartz,F,42,Saskatoon,19,1
1151,E L Chase,F,34,Saskatoon,7,4
1152,H L Robbins,F,51,Regina,14,1
1153,G C Vargas,F,33,Regina,23,1
1154,K M Lynch,M,42,Regina,15,8
1155,R J Calhoun,F,29,North Battleford,17,1
1156,K C Brooks,F,44,Saskatoon,16,3
1157,K D Shaffer,F,19,Saskatoon,17,1
1158,S J Estrada,M,28,Saskatoon,4,1
1159,M J Booker,M,56,Saskatoon,4,3
1160,R D Savage,F,32,Moose Jaw,5,4
1161,S F Vargas,F,26,Regina,7,2
1162,R E Hickman,F,23,Moose Jaw,23,2
1163,F E Charles,M,29,Regina,24,1
1164,B A Hale,M,22,Regina,8,4
1165,W J Schwartz,M,32,Regina,1,1
1166,L E Lewis,M,34,Moose Jaw,0,0
1167,B E Montoya,M,38,Moose Jaw,22,2
1168,D J Flores,M,24,Regina,15,1
1169,O J Carter,F,46,Moose Jaw,7,1
1170,S C Dominguez,F,24,Moose Jaw,18,2
1171,A O Cobb,F,56,Regina,17,1
1172,D P Moss,F,46,Saskatoon,25,2
1173,D S Reeves,M,49,Regina,1,1
1174,E M Doyle,F,48,Moose Jaw,48,3
1175,E P Grimes,M,19,Saskatoon,6,1
1176,E A Cook,M,28,Regina,9,2
1177,H A Long,M,33,Saskatoon,17,3
1178,D H Ramos,F,36,Saskatoon,21,2
1179,H H Henson,F,21,Moose Jaw,11,2
1180,M H Shaw,M,34,Moose Jaw,14,1
1181,E J Marsh,M,23,Regina,7,2
1182,J H Peters,M,43,Regina,32,8
1183,P J Castro,F,55,Saskatoon,24,1
1184,J J Rios,F,42,Moose Jaw,12,4
1185,S M Wallace,F,51,Saskatoon,14,3
1186,A A Perry,M,54,North Battleford,24,3
1187,D I Moses,M,32,Regina,7,1
1188,E L Shelton,F,44,Saskatoon,18,1
1189,L R Spencer,M,53,North Battleford,3,3
1190,E M Cunningham,F,41,Regina,17,3
1191,H R Townsend,M,35,Saskatoon,20,1
1192,E T Foster,M,21,Moose Jaw,14,2
1193,A H Owen,F,39,Regina,2,1
1194,E J Mullins,F,20,Regina,20,4
1195,R T Perry,F,56,Saskatoon,0,3
1196,A P Carroll,F,53,North Battleford,21,1
1197,A C Clayton,M,55,Saskatoon,11,4
1198,D L Norton,M,47,Regina,5,2
1199,L S Erickson,M,34,Saskatoon,5,0
1200,K C Hudson,M,28,Regina,5,1
1201,J L Copeland,M,32,Saskatoon,23,1
1202,D J Bullock,F,30,Saskatoon,10,4
1203,E A Douglas,M,37,Regina,3,4
1204,C S Stokes,F,19,Saskatoon,19,1
1205,L S Poole,F,20,Regina,20,0
1206,I P Ball,M,29,Saskatoon,21,2
1207,J R Lindsey,F,45,Regina,21,3
1208,P E Wilkinson,M,50,Moose Jaw,10,2
1209,L D Humphrey,F,43,Saskatoon,6,1
1210,S I Swanson,M,36,Moose Jaw,7,4
1211,J J Parrish,M,34,Saskatoon,22,2
1212,N E Lyons,F,48,Regina,4,2
1213,J M Cortez,M,24,Saskatoon,11,4
1214,K R Smith,M,35,Regina,18,2
1215,C B Williamson,M,28,Regina,28,3
1216,L W Harrison,F,35,Saskatoon,23,3
1217,P A Juarez,F,50,Moose Jaw,13,2
1218,L J Hartman,M,30,Moose Jaw,8,3
1219,A J Gardner,M,38,Moose Jaw,16,2
1220,B K Cobb,M,22,Moose Jaw,9,1
1221,P R Munoz,F,23,Saskatoon,21,3
